CHICAGO CUBS ROOKIE WHITE Sports watch	00652514000P	MLB-ROW-CHI	MLB	"Officially Licensed Team Logo and colors. Stainless steel case back. Nylon Strap with Velcro®. Strap fits wrist size 6.25""-7.75"". Designed for Younger ladies/girls. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756312612	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756312612	24.95	24.95	1	
Men's Two Tone Expansion Band With Black  Dial	026W006211299001P	GEM13DD37	Embassy	Men's Two Tone Expansion Band With Black Dial		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_919834812	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_919834812	14.99	19.99	0	Two-tone gold
WYOMING BEAST SPORTS WATCH	00652619000P	COL-BEA-WYO	COLLEGE	Officially Licensed Team Logo and Colors. Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty. Heavy Duty Polyurethane strap with sports buckle. Scratch Resistant Mineral Crystal and Sunray dial. Strap Length: 7.8 in - 9.25 in		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756358412	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756358412	49.95	49.95	1	
DALLAS MAVERICKS VETERAN Sports watch	00652427000P	NBA-VET-DAL	NBA	"Officially Licensed Team Logo and Colors. Nylon Strap with Velcro®. Strap fits wrist size 7.25""- 8.25"". Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756333612	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756333612	26.96	26.96	1	
Ladies Digital Watch with Red/Black Case and Black Fast Wrap Fabric Band	04413742000P	45/7004RED	Armitron	Get hi-tech functionality at a great price with this ani-digi sport watch. Red accent black round case with light-up time/calendar day/date digital dial. Matching black fast wrap closure fabric band. Velcro closure. Water resistant to 330 feet.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_243325801	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_243325801	17.49	24.99	1	Black
Mens Expansion Band Analog Watch Brown Teal Face	9990000016243911P	16243911	Armitron	Easy-to-read analog dial and teal face		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_218779901	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_218779901	43.99	54.99	0	Silver
Men's Gold Tone Stainless Steel Black Dial Watch	04416749000P	PXH914	Pulsar	Both handsome and functional, this Pulsar men’s watch has a gold-tone stainless steel case bracelet. The timepiece is constructed with a durable crystal that protects the black dial, featuring a date calendar and luminous hands. 50 meters water resistant.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_913296412	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_913296412	93.75	125	1	Yellow gold
ATLANTA FALCONS ROOKIE BLACK Sports watch	00652730000P	NFL-ROB-ATL	NFL	"Officially Licensed Team Logo and colors. Stainless steel case back. Nylon Strap with Velcro®. Strap fits wrist size 6.25""-7.75"". Designed for Young men/boys. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756283312	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756283312	24.95	24.95	1	
Ladies Round Watch	04480749000P	GRT1024	Gruen II	Ladies round stone case, Silver Filigree Bangle watch with Floating stone dial		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1132638612	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1132638612	19.99	29.99	1	Silver
Spiderman Analog w/ Silver Metal and Red and Black Case Watch.	04416591000P	SPMKQ509		Spiderman Analog w/ Silver Metal and Red and Black Case Watch.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_934279612	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_934279612	20	25	1	Black
Charm New York Rangers	00662859000P	NHL-CHM-NYR	NHL	Officially Licensed team logo, stainless steel case back and Japan Quartz movement. Alloy silver tone bracelet with adjustable links. Bracelet length is 8.0 inches and comes with 4 removable legaue charms. Water resistant to 3ATM (99 ft.) and comes with a Limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019467912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019467912	59.95	59.95	1	Silver
Mens Dress Watch w/Diamond Accent Champagne Dial & Textured Goldtone Link Band	04413029000P	13029	Elgin	Rank this eye-popping watch right up there with your classiest timepieces. Analog quartz functionality with a rectangular goldtone case and champagne dial. 3-hand movement, diamond accent at 12 and markers at remaining timeplaces. Polished and textured goldtone fancy link band. Water resistant to 100 feet.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_230188801	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_230188801	74.99	109.99	1	Yellow gold
BUFFALO BILLS EXEC Sports Watch	00652955000P	NFL-EXE-BUF	NFL	Officially Licensed Team Logo. All Stainless steel bracelet with Alloy case/Gold bezel. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty. Strap Length: 7.8 in - 9.25 in		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756277112	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756277112	71.27	79.95	1	
Ladies In stainless steel with rose-gold finish,  Swarovski elements&#174; crystals, adjustable EZ-link bangle Watch.	04416898000P	44L133	Caravelle New York	In stainless steel with rose-gold finish, 12 individually hand-set Swarovski elements® crystals, rose-gold dial, second hand, adjustable EZ-link bangle, and water resistance to 30 meters. Diameter: 28.0mm Thickness: 8.0mm 		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_930899712	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_930899712	84	105	1	Rose gold
NEW JERSEY DEVILS VETERAN SPORTS WATCH	00605038000P	NHL-VET-NJ	NHL	"Officially Licensed Team Logo and Colors. Nylon Strap with Velcro®. Strap fits wrist size 7.25""- 8.25"". Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756349112	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756349112	23.95	26.95	1	
Ladies Silver Pattern Bangle Watch	026W005306927001P	GEN1620K		Ladies Silver Pattern Bangle Watch		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_919845212	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_919845212	14.99	19.99	0	Silver
Women's Weekender Strap	04419851000P	T2N902	Timex	Designed for men and women of all ages who are seeking a fashionable, affordable, casual watch that will stay in style for many seasons. The Timex Weekender™ collection is the ideal accessory for a sophisticated casual look. This women's watch features INDIGLO® night-light, a genuine leather strap and is water resistant to 30 meters.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_827462512	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_827462512	38.39	47.99	1	Brown
Wildcat Buffalo Sabres	00662760000P	NHL-WIL-BUF	NHL	Officially Licensed team logo and colors, stainless steel case back and Japan Quartz movement. Silcone Strap with a strap length of 9.5 inches. Water resistant to 3ATM (99 ft.) and comes with a limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019478912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019478912	29.95	29.95	1	Black
Charm Wake Forest Univ	00662914000P	COL-CHM-WF	COLLEGE	Officially Licensed team logo, stainless steel case back and Japan Quartz movement. Alloy silver tone bracelet with adjustable links. Bracelet length is 8.0 inches and comes with 4 removable legaue charms. Water resistant to 3ATM (99 ft.) and comes with a Limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019273412	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019273412	59.95	59.95	1	Silver
Ladies Gold Tone Stainless Steel Black Dial Watch	04416773000P	PPH104	Pulsar	A stylish timepiece, this Pulsar ladies watch is designed with a gold-tone stainless steel case and bracelet. A durable crystal protects the champagne dial. 30 meters water resistant.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_901252412	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_901252412	74.62	99.5	1	Yellow gold
Ladies Dress Watch w/Black/GM Round Case, Black Dial and GM Bangle Band	04414484000P	GEN569		Give your outfits a dynamic finish with this modern function dress watch enhanced by glitzy jewelry features.	Analog quartz Round black/gunmetal case with black dial 3-hand movement, dot markers and stone accent at 12 Gunmetal hinged bangle band Glass crystal Imported	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_247877301	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_247877301	14.99	19.99	1	Silver
PITTSBURGH ROOKIE BLACK SPORTS WATCH	00604949000P	COL-ROB-PIT	COLLEGE	"Officially Licensed Team Logo and colors. Stainless steel case back. Nylon Strap with Velcro®. Strap fits wrist size 6.25""-7.75"". Designed for Young men/boys. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756369512	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756369512	18.55	24.95	1	
Mens Watch w/Silvertone Round Case, Mother-of-Pearl Dial and Brown Leather Band	04414286000P	32367	Decade	Stay sharp and punctual with this great-looking, modern feature watch on your wrist.	Analog quartz Silvertone round case with mother-of-pearl dial 3-hand movement, slash markers and Arabic numbers at 12, 3, 6 and 9 Glass crystal Brown textured leather band Fold-over-clip closure Imported	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_248588001	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_248588001	19.99	19.99	1	Brown
HAWAII VETERAN SPORTS WATCH	00605056000P	COL-VET-HAW	COLLEGE	"Officially Licensed Team Logo and Colors. Nylon Strap with Velcro®. Strap fits wrist size 7.25""- 8.25"". Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756388712	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756388712	26.95	26.95	1	
MISSISSIPPI UNIVERSITY ROOKIE BLACK SPORTS WATCH	00605149000P	COL-ROB-MIS	COLLEGE	"Officially Licensed Team Logo and colors. Stainless steel case back. Nylon Strap with Velcro®. Strap fits wrist size 6.25""-7.75"". Designed for Young men/boys. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756368112	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756368112	20.56	24.95	1	
White Dial Watch with Two Tone Expansion Band	026W028201250001P	28391KMT		White Dial Watch with Two Tone Expansion Band		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_248929301	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_248929301	9.99	9.99	1	
TENNESSEE ROOKIE BLACKSPORTS WATCH	00652711000P	COL-ROB-TEN	COLLEGE	"Officially Licensed Team Logo and colors. Stainless steel case back. Nylon Strap with Velcro®. Strap fits wrist size 6.25""-7.75"". Designed for Young men/boys. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756370212	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756370212	24.95	24.95	1	
Ladies' Gold Tone Band with Purple Dial and Purple and White Crystal Accents Watch	04414673000P	75/4024MPGP	Armitron	Ladies N O W , round IP plated rose gold case, total 8 amethyst & 20 clear genuine crystals in bezel, mineral crystal, 1 touch fold over clasp & total 32 genuine crystals, dark purple mop dial, rose gold indexes. Luminous hands & dot markers, outside minute track, sweep second hand, wr 165		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_749882912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_749882912	34.99	69.99	0	
Charm Marshall Univ	00662816000P	COL-CHM-MAR	COLLEGE	Officially Licensed team logo, stainless steel case back and Japan Quartz movement. Alloy silver tone bracelet with adjustable links. Bracelet length is 8.0 inches and comes with 4 removable legaue charms. Water resistant to 3ATM (99 ft.) and comes with a Limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019268812	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019268812	59.95	59.95	1	Silver
Ladies' Silver-tone &amp; Black Enamel Stripe Hinged Bangle Watch w/ Black Rectangle Dial	04416121000P	GEN1423L		Make this lovely hinged bangle watch part of your accessories collection. With the modern-looking black enamel and silver-tone stripe design, it is set off by a black rectangle dial, silver-tone hands, markers and numbers at the 12, 3, 6 and 9 o'clock positions.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_826909512	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_826909512	14.99	19.99	1	Black
Ladies Dress Watch with Square Champagne Dial and Two-Tone Expansion Band	04410388000P	22486	Decade	Get your time with the classy style fashioned into this analog watch. The vertical two-tone case glows around a luminous champagne dial with goldtone 3-hand movement, dot markers and an Arabic numeral at 12. Distinctive polished two-tone expansion band. Fold over clip closure.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_223133401	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_223133401	19.99	19.99	1	Two-tone gold
Mens Quartz Analog Silver Tone Expansion Band	9990000007505901P	7505901	Timex	Men's silver-tone metal expansion band.	24 hour easy read dial QUICK date feature Long-life battery Water-resistant to 30 meters	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_218791601	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_218791601	54.99	54.99	1	Silver
WISCONSIN (W LOGO) VETERAN SPORTS WATCH	00652263000P	COL-VET-WIS	COLLEGE	"Officially Licensed Team Logo and Colors. Nylon Strap with Velcro®. Strap fits wrist size 7.25""- 8.25"". Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756393812	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756393812	26.95	26.95	1	
Cage Seattle Seahawks	00662831000P	NFL-CAG-SEA	NFL	Officially Licensed team logo, stainless steel case back and Japan Quartz movement. Comes with a mesh band and an interchangeable PU leather strap. Strap length is 9.5 inches. Water resistant to 3 ATM (99 ft.) and comes with a Limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019437912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019437912	69.95	69.95	1	Silver
SEATTLE MARINERS ROOKIE WHITE Sports watch	00652654000P	MLB-ROW-SEA	MLB	"Officially Licensed Team Logo and colors. Stainless steel case back. Nylon Strap with Velcro®. Strap fits wrist size 6.25""-7.75"". Designed for Younger ladies/girls. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756314612	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756314612	24.95	24.95	1	
DETROIT PISTONS VETERAN Sports watch	00652335000P	NBA-VET-DET	NBA	"Officially Licensed Team Logo and Colors. Nylon Strap with Velcro®. Strap fits wrist size 7.25""- 8.25"". Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756333812	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756333812	26.96	26.96	1	
Mickey Mouse Watch with Round White Dial and White Leather Band	04416298000P	MCKAQ1306S	Disney	MICKEY MOUSE watch featuring peek a boo Mickey on the dial. The watch features stone accents on a white strap.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379412	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_844379412	24.99	34.99	1	
ARKANSAS VETERAN SPORTS WATCH	00605003000P	COL-VET-ARK	COLLEGE	"Officially Licensed Team Logo and Colors. Nylon Strap with Velcro®. Strap fits wrist size 7.25""- 8.25"". Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756386912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756386912	26.95	26.95	1	
Ladies Solar Silver Tone Stainless Steel  Black Dial Watch and Crystal Elements.	04416720000P	SUP205	Seiko	Seiko Solar. No battery change required and powered by all types of light. Solar cell with high performance electricity generation. Energy-efficient movement with long power reserve. This ladies’ dress watch has a stainless steel case bracelet, and features Swarovski crystals on the stunning bezel. A durable crystal protects the black dial. 30 meters water resistant.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_913298012	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_913298012	176.25	235	1	Silver
Ladies Gold Tone Diamond Solar Dress Watch SUP236	04430895000P	SUP236	Seiko	Seiko Solar. No battery change required and powered by all types of light. Solar cell with high performance electricity generation. Energy-efficient movement with a 12-month power reserve. This elegant ladies watch has a gold tone stainless steel case and bracelet. Its mother of pearl dial is protected by durable crystal and is accented with 18 diamonds around the bezel. Push button release clasp. 30 meters water resistant.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1088178512	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1088178512	296.25	395	1	Yellow gold
Men's Eco-Drive Stainless Steel Scuba Fin Diver's Watch	04415774000P	BN0090-01E	Citizen	Men's Eco-Drive Stainless Steel Scuba Fin Diver's Watch	date window, 200 meters water resistant	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_731540212	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_731540212	224.25	299	1	Black
GEORGIA LADIES PEARL (G LOGO) SPORTS WATCH	00605190000P	COL-PEA-GEO	COLLEGE	Officially Licensed Team Logo. All Stainless steel bracelet with Alloy case/White bezel and 10 ceramic beads on bracelet. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756361612	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756361612	69.95	69.95	1	
Frost Charlotte Bobcats	00662803000P	NBA-FRO-CHA	NBA	Officially Licensed team logo and colors, stainless steel case back and Japan Quartz movement. Silicone strap with a length of 9 inches. Water resistant to 3ATM (99 ft.) and comes with a limited lifetime warranty.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019421912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1019421912	39.95	39.95	1	White
Mens Expedition Calendar Date Watch with Charcoal Dial	04413118000P	T49631	Timex	You'll be set to go every minute in this rugged analog quartz watch great outdoors or in. Round grey-tone case with black calendar date dial, 3-hand movement and contrast glow-in-the-dark numerals. Brown leather band.	>Water-resistant up to 100 Meters	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_235446501	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_235446501	47.99	59.99	1	Brown
Ladies' Gold-tone Tortoise Shell  Link Bracelet Watch w/ Gold-tone Round Dials	04416147000P	ELST05	Elgin	This beautiful Elgin Studio ladies' watch is a tortoise shell link bracelet watch. This watch has a tortoise shell bezel surrounded by a gold-tone case. The round champaine dial has darker gold numbers at the 12, 2, 4, 6, 8, and 10 hour marks, plus markers on the remaining hours. Making this stylish watch one that every women would love to own.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_827958512	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_827958512	29.99	79.99	1	Brown
Mens Calendar Day/Date Watch w/ST Case, Blue Multi-Display Dial and ST Band	026W027092630001P	20/4676BLSV	Armitron	Spend your day doing what you need to do while this sharp, multi-function watch minds your time.	Analog quartz Round silvertone case and blue textured calendar day/date/multi-display dial Luminous 3-hand movement, slash markers and Arabic numbers at 12, 4 and 8 Tachmymeter Water resistant to 50 meters Silvertone link expansion band Fold-over-clip closure Imported	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_248593601	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_248593601	48.74	64.99	1	Silver
BOSTON COLLEGE BEAST SPORTS WATCH	00652292000P	COL-BEA-BC	COLLEGE	Officially Licensed Team Logo and Colors. Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty. Heavy Duty Polyurethane strap with sports buckle. Scratch Resistant Mineral Crystal and Sunray dial. Strap Length: 7.8 in - 9.25 in		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756351712	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756351712	49.95	49.95	1	
Minnesota Twins Ladies Glitz Sports Watch	04436625000P	MLB-GLI-MIN	MLB	Officially Licensed team logo and colors, Patent Leather Strap, Metal Case with 50 Crystal Stones, Stainless steel case back, crown and buckle, Japan Quartz Movement, Water Resistant to 3 ATM (99ft.), and a Limited Lifetime Warranty		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_192486001	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_192486001	29.95	29.95	1	
San Francisco Giants Victory Sports Watch	04435557000P	MLB-VIC-SF	MLB	Officially licensed team logo and colors, Adjustable Alloy/Rubber Inlay sport buckle, Stainless steel case back, Japan quartz movement, Water resistant to 3 ATM, Limited lifetime warranty		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_39705201	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_39705201	69.95	69.95	1	
GOLDEN STATE WARRIORS BEAST Sports Watch	00605029000P	NBA-BEA-GOL	NBA	Officially Licensed Team Logo and Colors. Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty. Heavy Duty Polyurethane strap with sports buckle. Scratch Resistant Mineral Crystal and Sunray dial. Strap Length: 7.8 in - 9.25 in		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756323912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756323912	49.95	49.95	1	
Washington Redskins Victory Sports Watch	04435550000P	NFL-VIC-WAS	NFL	Officially licensed team logo and colors, Adjustable Alloy/Rubber Inlay sport buckle, Stainless steel case back, Japan quartz movement, Water resistant to 3 ATM, Limited lifetime warranty		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_39704401	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_39704401	69.95	69.95	1	
Ladies' Two-Tone Bracelet and Silver Dial Watch with Crystal Accents	04415479000P	15610	Laura Scott	This elegant Laura Scott timepiece has a two-tone metal band. The round, silver dial features Roman numerals to indicate the hour. Crystal accents provide elegant detail to this wristwatch for a subtle, yet classic, look. Powered by a quartz battery.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_762873512	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_762873512	24.99	29.99	1	Two-tone gold
Ladies Solar Two Tone Stainless Steel  Mother-of-Pearl Dial Watch and Crystal Elements.	04416725000P	SUP174	Seiko	Seiko Solar. No battery change required and powered by all types of light. Solar cell with high performance electricity generation. Energy-efficient movement with long power reserve. This elegant dress watch has a two-tone stainless steel case and bracelet featuring Swarovski crystals on the bezel. The timepiece is constructed with a durable crystal that protects the mother-of-pearl dial. 50 meters water resistant.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_901481812	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_901481812	155.79	285	1	Two-tone gold
Men's Waveceptor Solar Atomic Watch - Black	04480711000P	WVA-M640-1ASC	Casio	"Multi-Band Atomic Timekeeping (US, UK, Germany, Japan, China) Receives time calibration radio signals which keep the displayed time accurate Auto receive function (up to 6 times per day) Manual receive function Signal: US WWVB, UK MSF, Germany DCF77, Japan JJY40/JJY60, China BPC Frequency: US 60kHz, UK 60kHz, Germany 77.5kHz, Japan 40/60kHz, BPC 68.5kHz Tough Solar Power 100M Water Resistant LED Light with Afterglow Neo-brite luminous hands & markers World Time 29 times zones (29 cities + UTC), city code display, daylight saving on/off 5 languages Day of Week display (Chinese, English, German, Japanese, Spanish) 5 Daily Alarms Hourly Time Signal 1/100 second stopwatch Measuring capacity: 59'59.99"" Measuring modes: Elapsed time, split time, 1st-2nd place times Countdown Timer Measuring unit: 1 second Countdown range: 60 minutes Full Auto Calendar (pre-programmed until the year 2099) 12/24 Hour Formats Accuracy: +/- 15 seconds per month (with no signal calibration) Storage Battery: Solar Rechargeable Battery Battery Power Indicator Power Saving Function"		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1096285312	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1096285312	105	140	1	Black
Mens Calendar Day/Date Digital Sport Watch with Black Resin Band	026W026475170001P	26474630	Casio	Sport watch Black hexagon case and resin band Light-up, digital calendar day/date display dial Water resistant to 100 meters Features: Chronograph, hourly time signal, alarm with snooze, 12/24 hour time formats 10 year warranty battery Imported		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_245550101	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_245550101	19.99	19.99	1	Black
Ironman Traditional 10-Lap	04419862000P	T5K610	Timex	Entry-level functionality with the quality, durability and tradition of Timex Ironman watches. Features include INDIGLO® Night-Light with Night-Mode, 100-Hour Chronograph with Lap and Split Times, 10-Lap Memory Recall and 99-Lap Counter.		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_827512112	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_827512112	28.89	42.99	1	Blue
CLEVELAND INDIANS BEAST Sports Watch	00652216000P	MLB-BEA-CLE	MLB	Officially Licensed Team Logo and Colors. Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty. Heavy Duty Polyurethane strap with sports buckle. Scratch Resistant Mineral Crystal and Sunray dial. Strap Length: 7.8 in - 9.25 in		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756299912	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756299912	49.95	49.95	1	
TEXAS RANGERS BEAST Sports Watch	00605169000P	MLB-BEA-TEX	MLB	Officially Licensed Team Logo and Colors. Stainless steel case back with Japan quartz movement. Water resistant to 3 ATM (99 ft.). Limited lifetime warranty. Heavy Duty Polyurethane strap with sports buckle. Scratch Resistant Mineral Crystal and Sunray dial. Strap Length: 7.8 in - 9.25 in		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756302112	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756302112	49.95	49.95	1	
Baltimore Ravens Victory Sports Watch	04435480000P	NFL-VIC-BAL	NFL	Officially licensed team logo and colors, Adjustable Alloy/Rubber Inlay sport buckle, Stainless steel case back, Japan quartz movement, Water resistant to 3 ATM, Limited lifetime warranty		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_39698401	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_39698401	69.95	69.95	1	
CAROLINA PANTHERS ROOKIE WHITE Sports watch	00652410000P	NFL-ROW-CAR	NFL	"Officially Licensed Team Logo and colors. Stainless steel case back. Nylon Strap with Velcro®. Strap fits wrist size 6.25""-7.75"". Designed for Younger ladies/girls. Japan quartz movement and Water resistant to 3 ATM (99 ft.). Limited lifetime warranty."		http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756286812	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_756286812	24.95	24.95	1	
Men's Quartz Gold Tone Chronograph with Brown Leather Strap	04416513000P	AN3512-03P	Citizen	Men's Quartz Gold Tone Chronograph with Brown Leather Strap.	Chronograph 12/24 Hour Time Date	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_842369412	http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_842369412	129.98	129.98	1	Brown
